bfd6bc14-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 09:18:21	pageview	NULL	NULL		151434	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		87.102.128.81	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/Home	DESKTOP
bfd6bcc8-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 09:18:24	pageview	NULL	NULL		151434	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		87.102.128.81	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	https://ticketing.fcb.ch/	DESKTOP
bfd6bf8d-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 09:18:49	pageview	NULL	NULL		151434	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		87.102.128.81	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	NULL	DESKTOP
bfd6bff9-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 09:18:11	pageview	NULL	NULL		151434	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		87.102.128.81	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false		DESKTOP
bfd6c054-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 09:15:04	pageview	NULL	NULL		151542	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	NULL	NULL
bfd6c0ac-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 09:18:52	pageview	NULL	NULL		151585	3	Referral		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		87.102.128.81	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	https://ticketing.fcb.ch/Default.aspx	DESKTOP
bfd6c108-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 09:20:58	pageview	NULL	NULL		151714	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		87.102.128.81	47	8			Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14	NULL		Safari	7.1.5	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false		DESKTOP
bfd6c160-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 22:10:37	pageview	NULL	NULL		159529	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		178.195.133.2	47.392	8.618	Dubendorf	Zurich	Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false		DESKTOP
bfd6c1b9-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 22:10:54	pageview	NULL	NULL		159529	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		178.195.133.2	47.392	8.618	Dubendorf	Zurich	Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false	http://www.fcb.ch/de-CH/Home	DESKTOP
bfd6c210-bf68-11e5-be11-22000b9884dc	browser	2015-06-15 22:12:00	pageview	NULL	NULL		159529	3	Direct		"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL		178.195.133.2	47.392	8.618	Dubendorf	Zurich	Switzerland	CH	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36	NULL		Chrome	43.0.2357.124	OS X 10.9.5	"Season Ticket Holders Who Have a Profile", "Customers who have made a purchase", "Customers who have spent 100 CHF or more", "Visited in the last month"	NULL	1949-01-09	Male			Hölstein		CH			false	false	false		DESKTOP
